t,truck_id,shovel_id,event,payload_t
4110.7,25,101,return,0.0
4123.4,4,1,load,0.0
4123.4,26,1,haul,145.0
4149.4,9,2,load,0.0
4149.4,19,2,haul,95.3
4166.2,11,101,return,0.0
4166.2,22,101,dump,133.1
4193.6,7,3,haul,102.0
4233.8,22,101,return,0.0
4233.8,27,101,dump,107.6
4253.3,12,3,load,0.0
4290.6,15,4,load,0.0
4305.8,1,101,dump,99.0
4305.8,27,101,return,0.0
4317.5,9,2,haul,93.8
4317.5,13,2,load,0.0
4324.5,4,1,haul,128.3
4324.5,6,1,load,0.0
4362.7,1,101,return,0.0
4362.7,28,101,dump,130.0
4414.5,15,4,haul,108.6
4414.5,18,4,load,0.0
4416.4,3,101,dump,95.6
4416.4,28,101,return,0.0
4442.3,13,2,haul,104.5
4478.9,3,101,return,0.0
4478.9,8,101,dump,143.7
4489.9,12,3,haul,130.9
4493.4,24,2,load,0.0
4521.8,17,3,load,0.0
4538.9,8,101,return,0.0
4538.9,14,101,dump,141.0
4606.4,6,1,haul,153.7
4606.4,10,1,load,0.0
4613.4,14,101,return,0.0
4613.4,20,101,dump,137.3
4636.8,18,4,haul,142.8
4636.8,21,4,load,0.0
4680.5,5,101,dump,96.8
4680.5,20,101,return,0.0
4680.6,24,2,haul,147.8
4680.6,25,2,load,0.0
4710.8,16,3,load,0.0
4710.8,17,3,haul,96.0
4736.4,5,101,return,0.0
4736.4,19,101,dump,95.3
4767.9,21,4,haul,91.5
4787.1,19,101,return,0.0
4787.1,23,101,dump,91.6
4807.1,22,2,load,0.0
4807.1,25,2,haul,94.3
4827.3,2,101,dump,146.6
4827.3,23,101,return,0.0
4882.3,2,101,return,0.0
4882.3,9,101,dump,93.8
4897.6,10,1,haul,141.5
4897.6,11,1,load,0.0
4934.9,9,101,return,0.0
4934.9,26,101,dump,145.0
4963.8,16,3,haul,141.1
4991.2,13,101,dump,104.5
4991.2,26,101,return,0.0
4993.6,8,2,load,0.0
4993.6,22,2,haul,140.4
5042.2,7,101,dump,102.0
5042.2,13,101,return,0.0
5061.7,27,3,load,0.0
5070.6,11,1,haul,100.0
5071.9,1,1,load,0.0
5093.6,4,101,dump,128.3
5093.6,7,101,return,0.0
5139.5,4,101,return,0.0
5141.2,8,2,haul,137.9
5192.9,24,101,dump,147.8
5197.1,28,4,load,0.0
5243.0,27,3,haul,87.9
5255.2,15,101,dump,108.6
5255.2,24,101,return,0.0
5259.3,5,2,load,0.0
5259.4,1,1,haul,93.8
5260.2,14,1,load,0.0
5297.8,15,101,return,0.0
5298.9,12,101,dump,130.9
5341.3,20,3,load,0.0
5354.9,12,101,return,0.0
5354.9,25,101,dump,94.3
5370.3,5,2,haul,99.6
5370.3,23,2,load,0.0
5392.4,25,101,return,0.0
5397.9,3,4,load,0.0
5397.9,28,4,haul,145.8
5409.5,6,101,dump,153.7
5411.6,14,1,haul,129.9
5459.1,6,101,return,0.0
5492.2,18,101,dump,142.8
5501.0,23,2,haul,99.8
5510.7,26,2,load,0.0
5535.1,18,101,return,0.0
5535.1,22,101,dump,140.4
5547.9,19,3,load,0.0
5547.9,20,3,haul,152.4
5570.0,3,4,haul,95.5
5594.9,17,101,dump,96.0
5594.9,22,101,return,0.0
5617.8,2,4,load,0.0
5630.0,9,1,load,0.0
5645.4,17,101,return,0.0
5645.4,21,101,dump,91.5
5692.5,21,101,return,0.0
5715.8,8,101,dump,137.9
5718.7,13,2,load,0.0
5718.7,26,2,haul,147.2
5731.3,19,3,haul,90.5
5752.4,2,4,haul,135.6
5771.3,8,101,return,0.0
5771.3,10,101,dump,141.5
5799.7,9,1,haul,103.6
5826.0,10,101,return,0.0
5826.0,16,101,dump,141.1
5843.8,7,1,load,0.0
5872.4,13,2,haul,97.8
5876.8,16,101,return,0.0
5885.0,25,2,load,0.0
5890.6,11,101,dump,100.0
5947.1,5,101,dump,99.6
5947.1,11,101,return,0.0
5955.5,4,3,load,0.0
5991.5,24,4,load,0.0
6002.5,1,101,dump,93.8
6002.5,5,101,return,0.0
6027.9,25,2,haul,86.6
6042.6,18,2,load,0.0
6059.7,1,101,return,0.0
6065.2,7,1,haul,92.4
6065.2,15,1,load,0.0
6095.2,23,101,dump,99.8
6147.4,23,101,return,0.0
6147.4,27,101,dump,87.9
6153.7,24,4,haul,138.6
6189.1,18,2,haul,142.2
6205.4,14,101,dump,129.9
6205.4,27,101,return,0.0
6208.2,6,4,load,0.0
6211.5,15,1,haul,91.6
6231.8,4,3,haul,129.2
6231.8,12,3,load,0.0
6241.9,8,2,load,0.0
6255.8,14,101,return,0.0
6255.8,26,101,dump,147.2
6311.5,26,101,return,0.0
6311.5,28,101,dump,145.8
6313.5,17,1,load,0.0
6371.6,28,101,return,0.0
6386.1,6,4,haul,135.5
6386.1,21,4,load,0.0
6386.3,20,101,dump,152.4
6436.2,8,2,haul,138.2
6436.2,10,2,load,0.0
6439.0,13,101,dump,97.8
6439.0,20,101,return,0.0
6471.8,12,3,haul,135.9
6471.8,22,3,load,0.0
6482.5,21,4,haul,105.0
6489.8,17,1,haul,91.0
6496.4,3,101,dump,95.5
6496.4,13,101,return,0.0
6550.9,16,1,load,0.0
6565.9,3,101,return,0.0
6565.9,19,101,dump,90.5
6614.8,19,101,return,0.0
6614.8,25,101,dump,86.6
6629.6,10,2,haul,140.9
6629.6,11,2,load,0.0
6667.1,9,101,dump,103.6
6667.1,25,101,return,0.0
6713.8,22,3,haul,131.2
6715.7,2,101,dump,135.6
6715.7,9,101,return,0.0
6761.1,11,2,haul,93.4
6761.1,27,2,load,0.0
6763.2,2,101,return,0.0
6770.7,5,3,load,0.0
6772.0,18,101,dump,142.2
6795.1,16,1,haul,127.7
6833.2,1,4,load,0.0
6834.0,7,101,dump,92.4
6834.0,18,101,return,0.0
6858.6,23,1,load,0.0
6895.3,7,101,return,0.0
6898.1,27,2,haul,92.3
6917.0,15,101,dump,91.6
6931.4,20,2,load,0.0
6940.2,5,3,haul,102.5
6965.0,14,3,load,0.0
6973.4,8,101,dump,138.2
6973.4,15,101,return,0.0
7000.1,1,4,haul,104.7
7022.3,8,101,return,0.0
7032.9,23,1,haul,96.1
7032.9,28,1,load,0.0
7039.6,24,101,dump,138.6
7055.1,26,4,load,0.0
7101.2,4,101,dump,129.2
7101.2,24,101,return,0.0
7149.6,14,3,haul,136.1
7154.8,20,2,haul,147.8
7156.4,4,101,return,0.0
7156.4,10,101,dump,140.9
7194.9,13,3,load,0.0
7208.4,25,2,load,0.0
7211.1,10,101,return,0.0
7211.1,17,101,dump,91.0
7231.0,26,4,haul,147.1
7259.2,6,101,dump,135.5
7259.2,17,101,return,0.0
7291.1,3,1,load,0.0
7291.1,28,1,haul,150.1
7309.6,6,101,return,0.0
7309.6,11,101,dump,93.4
7310.6,19,4,load,0.0
7346.8,9,2,load,0.0
7346.8,25,2,haul,91.4
7348.4,13,3,haul,94.8
7369.2,11,101,return,0.0
7369.2,12,101,dump,135.9
7416.4,12,101,return,0.0
7422.3,19,4,haul,105.8
7428.2,21,101,dump,105.0
7478.7,3,1,haul,98.8
7482.3,2,2,load,0.0
7482.3,9,2,haul,92.4
7501.9,21,101,return,0.0
7501.9,27,101,dump,92.3
7554.4,7,1,load,0.0
7558.9,22,101,dump,131.2
7558.9,27,101,return,0.0
7619.9,18,3,load,0.0
7626.2,16,101,dump,127.7
7626.2,22,101,return,0.0
7674.6,16,101,return,0.0
7695.8,20,101,dump,147.8
7708.0,7,1,haul,99.3
7733.5,8,4,load,0.0
7739.4,2,2,haul,148.8
7739.4,10,2,load,0.0
7744.6,20,101,return,0.0
7748.3,24,1,load,0.0
7748.8,5,101,dump,102.5
7786.0,15,3,load,0.0
7786.0,18,3,haul,138.8
7799.9,5,101,return,0.0
7799.9,23,101,dump,96.1
7861.2,23,101,return,0.0
7885.9,1,101,dump,104.7
7902.9,4,4,load,0.0
7902.9,8,4,haul,146.2
7935.6,10,2,haul,138.0
7935.6,11,2,load,0.0
7944.7,1,101,return,0.0
7944.7,25,101,dump,91.4
7962.4,15,3,haul,100.4
7962.4,17,3,load,0.0
7999.3,14,101,dump,136.1
7999.3,25,101,return,0.0
8007.1,6,1,load,0.0
8007.1,24,1,haul,139.2
8053.7,9,101,dump,92.4
8053.7,14,101,return,0.0
8057.4,11,2,haul,94.3
8057.4,21,2,load,0.0
8126.6,4,4,haul,136.2
8129.5,17,3,haul,100.2
8141.2,9,101,return,0.0
8141.2,28,101,dump,150.1
8191.9,21,2,haul,91.3
8196.8,26,101,dump,147.1
8196.8,28,101,return,0.0
8207.1,12,4,load,0.0
8231.6,16,2,load,0.0
8237.0,6,1,haul,162.3
8237.0,27,1,load,0.0
8264.2,13,101,dump,94.8
8264.2,26,101,return,0.0
8326.4,3,101,dump,98.8
8326.4,13,101,return,0.0
8369.7,27,1,haul,92.4
8378.2,12,4,haul,149.4
8385.9,2,101,dump,148.8
8385.9,3,101,return,0.0
8395.3,1,2,load,0.0
8395.3,16,2,haul,137.3
8406.8,22,3,load,0.0
8434.8,2,101,return,0.0
8434.8,19,101,dump,105.8
8459.3,5,1,load,0.0
8476.6,20,4,load,0.0
8496.4,7,101,dump,99.3
8496.4,19,101,return,0.0
8548.8,7,101,return,0.0
8548.8,10,101,dump,138.0
8575.8,1,2,haul,100.2
8600.7,10,101,return,0.0
8600.7,18,101,dump,138.8
8601.6,5,1,haul,104.6
8652.4,11,101,dump,94.3
8652.4,18,101,return,0.0
8660.0,9,2,load,0.0
8662.9,20,4,haul,127.4
8665.3,22,3,haul,140.5
8665.3,23,3,load,0.0
8697.7,14,1,load,0.0
8732.1,11,101,return,0.0
8732.1,21,101,dump,91.3
8783.8,21,101,return,0.0
8783.8,24,101,dump,139.2
8825.4,9,2,haul,101.2
8825.4,26,2,load,0.0
8845.0,8,101,dump,146.2
8845.0,24,101,return,0.0
8899.5,8,101,return,0.0
8899.5,15,101,dump,100.4
8899.7,28,4,load,0.0
8920.7,23,3,haul,108.2
8920.7,25,3,load,0.0
8942.4,14,1,haul,144.7
8943.0,15,101,return,0.0
8943.0,16,101,dump,137.3
8985.0,26,2,haul,145.2
8990.6,2,2,load,0.0
8996.6,16,101,return,0.0
8996.6,17,101,dump,100.2
9043.6,13,1,load,0.0
9044.3,25,3,haul,85.0
9046.8,6,101,dump,162.3
9046.8,17,101,return,0.0
9057.0,28,4,haul,134.6
9104.3,4,101,dump,136.2
9104.3,6,101,return,0.0
9111.0,3,4,load,0.0
9120.4,2,2,haul,131.4
9148.0,18,2,load,0.0
9149.9,4,101,return,0.0
9149.9,27,101,dump,92.4
9191.7,1,101,dump,100.2
9191.7,27,101,return,0.0
9194.5,13,1,haul,109.4
9205.8,19,1,load,0.0
9246.8,1,101,return,0.0
9260.0,3,4,haul,96.4
9283.6,12,101,dump,149.4
9315.7,7,3,load,0.0
9336.3,12,101,return,0.0
9342.3,18,2,haul,150.1
9342.3,24,2,load,0.0
9346.8,5,101,dump,104.6
9348.8,19,1,haul,93.3
9361.2,10,4,load,0.0
9384.5,5,101,return,0.0
9399.8,9,101,dump,101.2
9443.6,11,1,load,0.0
9455.9,9,101,return,0.0
9473.4,22,101,dump,140.5
9473.6,7,3,haul,97.1
9524.6,22,101,return,0.0
9526.7,26,101,dump,145.2
9578.2,8,2,load,0.0
9578.2,24,2,haul,141.2
9588.8,21,3,load,0.0
9591.2,20,101,dump,127.4
9591.2,26,101,return,0.0
9621.7,10,4,haul,132.2
9631.7,11,1,haul,92.4
9639.0,20,101,return,0.0
9657.0,2,101,dump,131.4
9712.1,2,101,return,0.0
9712.1,14,101,dump,144.7
9725.7,16,4,load,0.0
9731.8,6,2,load,0.0
9731.8,8,2,haul,142.9
9740.5,17,1,load,0.0
9765.3,14,101,return,0.0
9765.3,23,101,dump,108.2
9770.6,15,3,load,0.0
9770.6,21,3,haul,97.0
9814.8,23,101,return,0.0
9850.0,25,101,dump,85.0
9888.7,16,4,haul,140.7
9900.8,6,2,haul,146.9
9900.8,27,2,load,0.0
9912.9,25,101,return,0.0
9918.0,18,101,dump,150.1
9920.9,4,4,load,0.0
9934.2,1,1,load,0.0
9934.2,17,1,haul,107.5
9943.9,15,3,haul,103.1
9984.7,18,101,return,0.0
9984.7,28,101,dump,134.6
10028.6,13,101,dump,109.4
10028.6,28,101,return,0.0
10049.2,22,2,load,0.0
10049.2,27,2,haul,100.2
10075.6,1,1,haul,98.0
10088.2,13,101,return,0.0
10088.2,19,101,dump,93.3
10095.3,9,1,load,0.0
10098.7,12,3,load,0.0
10117.7,4,4,haul,140.2
10127.9,5,4,load,0.0
10150.7,19,101,return,0.0
10150.7,24,101,dump,141.2
10220.4,3,101,dump,96.4
10220.4,24,101,return,0.0
10243.5,20,2,load,0.0
10243.5,22,2,haul,146.9
10260.8,5,4,haul,98.0
10269.1,3,101,return,0.0
10269.1,8,101,dump,142.9
10314.2,9,1,haul,97.4
10332.2,7,101,dump,97.1
10332.2,8,101,return,0.0
10367.3,12,3,haul,143.5
10367.3,26,3,load,0.0
10374.1,7,101,return,0.0
10374.1,11,101,dump,92.4
10413.2,2,1,load,0.0
10422.7,11,101,return,0.0
10429.6,20,2,haul,147.3
10429.6,25,2,load,0.0
10434.7,6,101,dump,146.9
10498.5,6,101,return,0.0
10498.5,10,101,dump,132.2
10508.3,14,4,load,0.0
10557.8,10,101,return,0.0
10557.8,21,101,dump,97.0
10563.0,23,3,load,0.0
10563.0,26,3,haul,135.4
10573.3,13,2,load,0.0
10573.3,25,2,haul,97.2
10607.9,21,101,return,0.0
10607.9,27,101,dump,100.2
10670.0,2,1,haul,149.4
10670.0,18,1,load,0.0
10670.4,17,101,dump,107.5
10670.4,27,101,return,0.0
10695.1,14,4,haul,150.0
10696.6,23,3,haul,92.1
10700.2,13,2,haul,105.8
10708.5,17,101,return,0.0
10746.5,15,101,dump,103.1
10754.2,28,4,load,0.0
10764.7,3,2,load,0.0
10798.9,15,101,return,0.0
10798.9,22,101,dump,146.9
10851.4,16,101,dump,140.7
10851.4,22,101,return,0.0
10908.6,1,101,dump,98.0
10908.6,16,101,return,0.0
10925.3,18,1,haul,129.9
10925.3,19,1,load,0.0
10925.7,3,2,haul,96.4
10927.3,24,3,load,0.0
10950.3,28,4,haul,138.1
10961.2,1,101,return,0.0
10961.2,4,101,dump,140.2
11020.7,4,101,return,0.0
11032.0,20,101,dump,147.3
11050.6,6,2,load,0.0
11073.9,19,1,haul,91.3
11084.8,20,101,return,0.0
11090.1,11,1,load,0.0
11094.5,9,101,dump,97.4
11103.3,8,4,load,0.0
11140.8,7,3,load,0.0
11140.8,24,3,haul,151.1
11151.0,9,101,return,0.0
11151.0,25,101,dump,97.2
11204.4,5,101,dump,98.0
11204.4,25,101,return,0.0
11218.4,11,1,haul,101.6
11219.4,6,2,haul,142.1
11219.4,21,2,load,0.0
11250.1,5,101,return,0.0
11254.9,12,101,dump,143.5
11309.6,12,101,return,0.0
11311.6,8,4,haul,141.3
11311.6,10,4,load,0.0
11311.7,13,101,dump,105.8
11325.8,7,3,haul,99.1
11337.3,27,1,load,0.0
11363.9,15,2,load,0.0
11363.9,21,2,haul,102.0
11371.7,13,101,return,0.0
11408.3,26,101,dump,135.4
11462.8,2,101,dump,149.4
11462.8,26,101,return,0.0
11464.3,10,4,haul,145.9
11471.3,17,3,load,0.0
11507.9,2,101,return,0.0
11507.9,3,101,dump,96.4
11516.9,15,2,haul,88.0
11516.9,16,2,load,0.0
11538.8,27,1,haul,99.2
11550.9,3,101,return,0.0
11553.1,23,101,dump,92.1
11598.9,23,101,return,0.0
11619.0,22,4,load,0.0
11640.0,14,101,dump,150.0
11656.8,1,1,load,0.0
11659.2,17,3,haul,86.5
11703.2,14,101,return,0.0
11703.2,18,101,dump,129.9
11703.9,16,2,haul,140.8
11703.9,20,2,load,0.0
11755.8,18,101,return,0.0
11760.3,6,101,dump,142.1
11763.5,4,3,load,0.0
11780.6,22,4,haul,135.6
11806.1,6,101,return,0.0
11811.2,19,101,dump,91.3
11817.6,1,1,haul,93.0
11851.0,9,1,load,0.0
11851.2,12,2,load,0.0
11851.2,20,2,haul,144.4
11856.5,19,101,return,0.0
11880.5,28,101,dump,138.1
11933.3,28,101,return,0.0
11934.2,21,101,dump,102.0
11944.2,4,3,haul,145.0
11944.2,25,3,load,0.0
11972.5,9,1,haul,92.9
11999.1,21,101,return,0.0
11999.3,24,101,dump,151.1
12002.8,5,4,load,0.0
12035.2,12,2,haul,146.3
12042.0,24,101,return,0.0
12042.8,3,2,load,0.0
12052.4,11,101,dump,101.6
12066.0,13,1,load,0.0
12108.8,11,101,return,0.0
12108.8,15,101,dump,88.0
12115.5,25,3,haul,100.8
12131.6,5,4,haul,95.6
12155.3,15,101,return,0.0
12157.4,7,101,dump,99.1
12184.3,26,4,load,0.0
12195.0,3,2,haul,102.8
12195.0,23,2,load,0.0
12204.4,7,101,return,0.0
12215.6,2,3,load,0.0
12219.3,13,1,haul,108.1
12240.6,8,101,dump,141.3
12294.4,8,101,return,0.0
12294.4,16,101,dump,140.8
12318.3,23,2,haul,97.4
12353.8,26,4,haul,134.0
12361.6,16,101,return,0.0
12361.6,27,101,dump,99.2
12380.6,19,2,load,0.0
12412.2,14,1,load,0.0
12419.2,10,101,dump,145.9
12419.2,27,101,return,0.0
12457.6,2,3,haul,131.6
12478.1,10,101,return,0.0
12478.1,20,101,dump,144.4
12497.0,19,2,haul,86.3
12523.1,18,4,load,0.0
12536.8,17,101,dump,86.5
12536.8,20,101,return,0.0
12582.1,1,101,dump,93.0
12582.1,17,101,return,0.0
12605.2,6,3,load,0.0
12627.4,1,101,return,0.0
12627.4,12,101,dump,146.3
12672.2,14,1,haul,132.8
12672.2,28,1,load,0.0
12673.4,12,101,return,0.0
12685.1,22,101,dump,135.6
12694.5,18,4,haul,137.1
12700.4,11,2,load,0.0
12733.0,22,101,return,0.0
12740.2,9,101,dump,92.9
12782.0,6,3,haul,134.1
12785.1,21,3,load,0.0
12804.3,3,101,dump,102.8
12804.3,9,101,return,0.0
12807.5,24,4,load,0.0
12826.7,7,2,load,0.0
12826.7,11,2,haul,99.5
12852.7,3,101,return,0.0
12852.7,4,101,dump,145.0
12867.6,15,1,load,0.0
12867.6,28,1,haul,136.7
12908.3,4,101,return,0.0
12922.0,7,2,haul,99.1
12923.3,23,101,dump,97.4
12962.0,21,3,haul,88.0
12972.9,23,101,return,0.0
12976.9,25,101,dump,100.8
12978.3,24,4,haul,151.0
13001.0,27,2,load,0.0
13024.3,8,3,load,0.0
13025.9,15,1,haul,98.1
13032.7,25,101,return,0.0
13036.7,13,101,dump,108.1
13101.2,13,101,return,0.0
13101.2,19,101,dump,86.3
13122.0,17,2,load,0.0
13122.0,27,2,haul,93.5
13131.4,16,4,load,0.0
13167.0,5,101,dump,95.6
13167.0,19,101,return,0.0
13218.6,10,1,load,0.0
13224.6,5,101,return,0.0
13240.2,26,101,dump,134.0
13278.0,17,2,haul,112.4
13278.0,22,2,load,0.0
13285.9,26,101,return,0.0
13293.6,2,101,dump,131.6
13337.3,16,4,haul,136.0
13337.3,20,4,load,0.0
13343.7,2,101,return,0.0
13360.7,11,101,dump,99.5
13411.1,22,2,haul,133.4
13411.4,11,101,return,0.0
13411.4,14,101,dump,132.8
13422.2,23,2,load,0.0
13443.4,1,3,load,0.0
13443.4,8,3,haul,139.8
13459.0,10,1,haul,154.6
